timestamp,prediction_latency_ms,prefetch_count,cache_hit_rate,prediction_accuracy
2025-12-02T22:30:54.914837,0.033,1,0.3904,0.3904
2025-12-02T22:30:55.918617,0.03,0,0.3904,0.3904
2025-12-02T22:30:56.921727,0.028,0,0.3904,0.3904
2025-12-02T22:30:57.927223,0.027,1,0.3904,0.3904
2025-12-02T22:30:58.931328,0.026,0,0.3904,0.3904
2025-12-02T22:30:59.934839,0.025,1,0.3904,0.3904
2025-12-02T22:31:00.937214,0.025,0,0.3904,0.3904
2025-12-02T22:31:01.942214,0.025,0,0.3904,0.3904
2025-12-02T22:31:02.947777,0.027,1,0.3904,0.3904
2025-12-02T22:31:03.959271,0.029,12,0.392,0.392
2025-12-02T22:31:04.962008,0.03,7,0.3932,0.3932
2025-12-02T22:31:05.965497,0.029,0,0.3932,0.3932
2025-12-02T22:31:06.969564,0.031,0,0.3932,0.3932
2025-12-02T22:31:07.974065,0.028,0,0.3932,0.3932
2025-12-02T22:31:08.977264,0.027,0,0.3932,0.3932
2025-12-02T22:31:09.981850,0.025,2,0.3932,0.3932
2025-12-02T22:31:11.005497,0.028,15,0.3949,0.3949
2025-12-02T22:31:11.990716,0.028,5,0.3953,0.3953
2025-12-02T22:31:12.993832,0.027,0,0.3953,0.3953
2025-12-02T22:31:13.997996,0.028,0,0.3953,0.3953
2025-12-02T22:31:15.001639,0.028,0,0.3953,0.3953
2025-12-02T22:31:16.006067,0.026,0,0.3953,0.3953
2025-12-02T22:31:17.013876,0.025,6,0.3959,0.3959
2025-12-02T22:31:18.020077,0.027,18,0.3977,0.3977
2025-12-02T22:31:19.019731,0.028,0,0.3977,0.3977
2025-12-02T22:31:20.025802,0.029,0,0.3977,0.3977
2025-12-02T22:31:21.031039,0.029,0,0.3977,0.3977
2025-12-02T22:31:22.033822,0.029,0,0.3977,0.3977
2025-12-02T22:31:23.038353,0.028,2,0.3977,0.3977
2025-12-02T22:31:24.041858,0.026,0,0.3977,0.3977
2025-12-02T22:31:25.046527,0.026,0,0.3977,0.3977
2025-12-02T22:31:26.051966,0.025,0,0.3977,0.3977
2025-12-02T22:31:27.055713,0.025,0,0.3977,0.3977
2025-12-02T22:31:28.061167,0.025,2,0.3977,0.3977
2025-12-02T22:31:29.065886,0.03,0,0.3977,0.3977
2025-12-02T22:31:30.069607,0.031,0,0.3977,0.3977
2025-12-02T22:31:31.184254,0.031,12,0.3997,0.3997
2025-12-02T22:31:32.091134,0.032,9,0.3996,0.3996
2025-12-02T22:31:33.094620,0.032,0,0.3996,0.3996
2025-12-02T22:31:34.099822,0.028,0,0.3996,0.3996
2025-12-02T22:31:35.103294,0.027,0,0.3996,0.3996
2025-12-02T22:31:36.108703,0.028,0,0.3996,0.3996
2025-12-02T22:31:37.113837,0.029,2,0.3996,0.3996
2025-12-02T22:31:38.146511,0.029,7,0.4005,0.4005
2025-12-02T22:31:39.122724,0.032,12,0.4009,0.4009
2025-12-02T22:31:40.127083,0.032,0,0.4009,0.4009
2025-12-02T22:31:41.131977,0.034,0,0.4009,0.4009
2025-12-02T22:31:42.135752,0.033,0,0.4009,0.4009
2025-12-02T22:31:43.138986,0.033,0,0.4009,0.4009
2025-12-02T22:31:44.142709,0.029,2,0.4009,0.4009
2025-12-02T22:31:45.170785,0.03,8,0.4022,0.4022
2025-12-02T22:31:46.153833,0.029,15,0.4024,0.4024
2025-12-02T22:31:47.157406,0.029,0,0.4024,0.4024
2025-12-02T22:31:48.162635,0.03,0,0.4024,0.4024
2025-12-02T22:31:49.168084,0.035,0,0.4024,0.4024
2025-12-02T22:31:50.171770,0.035,0,0.4024,0.4024
2025-12-02T22:31:51.176875,0.033,2,0.4024,0.4024
2025-12-02T22:31:52.179923,0.032,0,0.4024,0.4024
2025-12-02T22:31:53.183988,0.031,0,0.4024,0.4024
2025-12-02T22:31:54.189170,0.026,0,0.4024,0.4024
2025-12-02T22:31:55.194263,0.025,0,0.4024,0.4024
2025-12-02T22:31:56.198076,0.026,2,0.4024,0.4024
2025-12-02T22:31:57.202552,0.028,0,0.4024,0.4024
2025-12-02T22:31:58.207976,0.029,0,0.4024,0.4024
2025-12-02T22:31:59.213042,0.029,0,0.4024,0.4024
2025-12-02T22:32:00.216768,0.03,0,0.4024,0.4024
2025-12-02T22:32:01.225063,0.031,9,0.4027,0.4027
2025-12-02T22:32:02.228049,0.036,13,0.4029,0.4029
2025-12-02T22:32:03.231822,0.037,0,0.4029,0.4029
2025-12-02T22:32:04.236286,0.037,0,0.4029,0.4029
2025-12-02T22:32:05.241334,0.036,0,0.4029,0.4029
2025-12-02T22:32:06.244541,0.034,0,0.4029,0.4029
2025-12-02T22:32:07.249036,0.028,2,0.4029,0.4029
2025-12-02T22:32:08.339090,0.029,5,0.4025,0.4025
2025-12-02T22:32:09.259493,0.029,13,0.4037,0.4037
2025-12-02T22:32:10.261490,0.03,0,0.4037,0.4037
2025-12-02T22:32:11.265648,0.031,0,0.4037,0.4037
2025-12-02T22:32:12.271051,0.03,0,0.4037,0.4037
2025-12-02T22:32:13.273827,0.028,0,0.4037,0.4037
2025-12-02T22:32:14.278983,0.026,2,0.4037,0.4037
2025-12-02T22:32:15.287681,0.025,8,0.4047,0.4047
2025-12-02T22:32:16.287896,0.027,15,0.4045,0.4045
2025-12-02T22:32:17.292457,0.026,0,0.4045,0.4045
2025-12-02T22:32:18.296412,0.034,0,0.4045,0.4045
2025-12-02T22:32:19.299015,0.036,0,0.4045,0.4045
2025-12-02T22:32:20.303502,0.036,0,0.4045,0.4045
2025-12-02T22:32:21.324004,0.034,2,0.4045,0.4045
2025-12-02T22:32:22.323337,0.034,0,0.4045,0.4045
2025-12-02T22:32:23.327171,0.026,0,0.4045,0.4045
2025-12-02T22:32:24.331006,0.025,0,0.4045,0.4045
2025-12-02T22:32:25.335853,0.027,0,0.4045,0.4045
2025-12-02T22:32:26.341312,0.029,2,0.4045,0.4045
2025-12-02T22:32:27.344088,0.03,0,0.4045,0.4045
2025-12-02T22:32:28.348178,0.031,0,0.4045,0.4045
2025-12-02T22:32:29.358878,0.032,0,0.4045,0.4045
2025-12-02T22:32:30.364682,0.03,8,0.4046,0.4046
2025-12-02T22:32:31.389640,0.031,11,0.4055,0.4055
2025-12-02T22:32:32.393757,0.031,0,0.4055,0.4055
2025-12-02T22:32:33.398044,0.029,0,0.4055,0.4055
2025-12-02T22:32:34.402899,0.03,0,0.4055,0.4055
2025-12-02T22:32:35.406930,0.029,0,0.4055,0.4055
2025-12-02T22:32:36.412289,0.025,2,0.4055,0.4055
2025-12-02T22:32:37.492511,0.025,12,0.4061,0.4061
2025-12-02T22:32:38.422633,0.026,11,0.4067,0.4067
2025-12-02T22:32:39.426235,0.026,0,0.4067,0.4067
2025-12-02T22:32:40.429203,0.027,0,0.4067,0.4067
2025-12-02T22:32:41.433726,0.03,0,0.4067,0.4067
2025-12-02T22:32:42.437343,0.03,0,0.4067,0.4067
2025-12-02T22:32:43.440142,0.029,2,0.4067,0.4067
2025-12-02T22:32:44.448045,0.028,4,0.4072,0.4072
2025-12-02T22:32:45.450494,0.028,17,0.4079,0.4079
2025-12-02T22:32:46.452247,0.028,0,0.4079,0.4079
2025-12-02T22:32:47.456544,0.028,0,0.4079,0.4079
2025-12-02T22:32:48.461113,0.028,0,0.4079,0.4079
2025-12-02T22:32:49.466924,0.03,0,0.4079,0.4079
2025-12-02T22:32:50.471977,0.03,2,0.4079,0.4079
2025-12-02T22:32:51.473548,0.026,0,0.4079,0.4079
2025-12-02T22:32:52.477508,0.025,0,0.4079,0.4079
2025-12-02T22:32:53.482207,0.025,0,0.4079,0.4079
2025-12-02T22:32:54.487541,0.025,0,0.4079,0.4079
2025-12-02T22:32:55.491535,0.025,2,0.4079,0.4079
2025-12-02T22:32:56.494248,0.025,0,0.4079,0.4079
2025-12-02T22:32:57.498555,0.025,0,0.4079,0.4079
2025-12-02T22:32:58.502149,0.025,0,0.4079,0.4079
2025-12-02T22:32:59.521144,0.025,8,0.4077,0.4077
2025-12-02T22:33:00.510296,0.025,12,0.4091,0.4091
2025-12-02T22:33:01.513921,0.026,0,0.4091,0.4091
2025-12-02T22:33:02.518200,0.028,0,0.4091,0.4091
2025-12-02T22:33:03.522448,0.029,0,0.4091,0.4091
2025-12-02T22:33:04.525740,0.029,0,0.4091,0.4091
2025-12-02T22:33:05.529373,0.028,2,0.4091,0.4091
2025-12-02T22:33:06.535168,0.026,0,0.409,0.409
2025-12-02T22:33:07.538938,0.026,18,0.4103,0.4103
2025-12-02T22:33:08.539236,0.026,1,0.4104,0.4104
2025-12-02T22:33:09.543114,0.026,0,0.4104,0.4104
2025-12-02T22:33:10.547418,0.026,0,0.4104,0.4104
2025-12-02T22:33:11.551691,0.027,0,0.4104,0.4104
2025-12-02T22:33:12.556533,0.027,1,0.4104,0.4104
2025-12-02T22:33:13.559713,0.026,1,0.4104,0.4104
2025-12-02T22:33:14.607191,0.025,16,0.4113,0.4113
2025-12-02T22:33:15.612943,0.026,2,0.4113,0.4113
2025-12-02T22:33:16.616584,0.027,0,0.4113,0.4113
2025-12-02T22:33:17.620476,0.027,0,0.4113,0.4113
2025-12-02T22:33:18.625687,0.028,0,0.4113,0.4113
2025-12-02T22:33:19.630340,0.031,1,0.4113,0.4113
2025-12-02T22:33:20.635386,0.03,1,0.4113,0.4113
2025-12-02T22:33:21.639601,0.03,0,0.4113,0.4113
2025-12-02T22:33:22.643319,0.029,0,0.4113,0.4113
2025-12-02T22:33:23.648164,0.028,0,0.4113,0.4113
2025-12-02T22:33:24.653114,0.025,1,0.4113,0.4113
2025-12-02T22:33:25.655470,0.025,1,0.4113,0.4113
2025-12-02T22:33:26.659189,0.025,0,0.4113,0.4113
2025-12-02T22:33:27.662099,0.025,0,0.4113,0.4113
2025-12-02T22:33:28.668330,0.027,0,0.4113,0.4113
2025-12-02T22:33:29.673135,0.026,1,0.4113,0.4113
2025-12-02T22:33:30.691017,0.026,5,0.4103,0.4103
2025-12-02T22:33:31.679915,0.025,17,0.4106,0.4106
2025-12-02T22:33:32.683432,0.025,0,0.4106,0.4106
2025-12-02T22:33:33.687023,0.026,0,0.4106,0.4106
2025-12-02T22:33:34.690249,0.025,0,0.4106,0.4106
2025-12-02T22:33:35.694462,0.026,0,0.4106,0.4106
2025-12-02T22:33:36.698793,0.026,2,0.4106,0.4106
2025-12-02T22:33:37.704689,0.026,4,0.4108,0.4108
2025-12-02T22:33:38.707019,0.027,15,0.4104,0.4104
2025-12-02T22:33:39.710462,0.028,0,0.4104,0.4104
2025-12-02T22:33:40.714343,0.028,0,0.4104,0.4104
2025-12-02T22:33:41.721101,0.028,0,0.4104,0.4104
2025-12-02T22:33:42.724462,0.027,0,0.4104,0.4104
2025-12-02T22:33:43.728973,0.025,2,0.4104,0.4104
2025-12-02T22:33:44.736863,0.025,2,0.4102,0.4102
2025-12-02T22:33:45.739316,0.025,18,0.4103,0.4103
2025-12-02T22:33:46.742346,0.026,0,0.4103,0.4103
2025-12-02T22:33:47.746837,0.026,0,0.4103,0.4103
2025-12-02T22:33:48.752323,0.027,0,0.4103,0.4103
2025-12-02T22:33:49.756238,0.029,0,0.4103,0.4103
2025-12-02T22:33:50.761068,0.029,2,0.4103,0.4103
2025-12-02T22:33:51.765232,0.028,0,0.4103,0.4103
2025-12-02T22:33:52.770765,0.027,0,0.4103,0.4103
2025-12-02T22:33:53.774338,0.026,0,0.4103,0.4103
2025-12-02T22:33:54.777913,0.024,0,0.4103,0.4103
2025-12-02T22:33:55.782648,0.024,2,0.4103,0.4103
2025-12-02T22:33:56.785894,0.024,0,0.4103,0.4103
2025-12-02T22:33:57.791008,0.025,0,0.4103,0.4103
2025-12-02T22:33:58.794884,0.026,0,0.4103,0.4103
2025-12-02T22:33:59.852569,0.026,3,0.4102,0.4102
2025-12-02T22:34:00.847686,0.027,19,0.4118,0.4118
2025-12-02T22:34:01.848347,0.027,0,0.4118,0.4118
2025-12-02T22:34:02.852754,0.027,0,0.4118,0.4118
2025-12-02T22:34:03.856201,0.027,0,0.4118,0.4118
2025-12-02T22:34:04.860732,0.027,0,0.4118,0.4118
2025-12-02T22:34:05.866981,0.027,2,0.4118,0.4118
2025-12-02T22:34:06.871554,0.027,2,0.4119,0.4119
2025-12-02T22:34:07.876886,0.027,18,0.4136,0.4136
2025-12-02T22:34:08.877585,0.028,2,0.4136,0.4136
2025-12-02T22:34:09.881269,0.027,0,0.4136,0.4136
2025-12-02T22:34:10.886815,0.026,0,0.4136,0.4136
2025-12-02T22:34:11.889099,0.027,0,0.4136,0.4136
2025-12-02T22:34:12.893483,0.027,0,0.4136,0.4136
2025-12-02T22:34:13.897225,0.026,2,0.4136,0.4136
2025-12-02T22:34:14.904278,0.026,15,0.4151,0.4151
2025-12-02T22:34:15.906105,0.027,5,0.4155,0.4155
2025-12-02T22:34:16.910537,0.027,0,0.4155,0.4155
2025-12-02T22:34:17.914869,0.026,0,0.4155,0.4155
2025-12-02T22:34:18.920047,0.027,0,0.4155,0.4155
2025-12-02T22:34:19.924233,0.026,0,0.4155,0.4155
2025-12-02T22:34:20.928836,0.026,2,0.4155,0.4155
2025-12-02T22:34:21.934695,0.027,0,0.4155,0.4155
2025-12-02T22:34:22.938872,0.027,0,0.4155,0.4155
2025-12-02T22:34:23.943647,0.026,0,0.4155,0.4155
2025-12-02T22:34:24.948452,0.026,0,0.4155,0.4155
2025-12-02T22:34:25.954206,0.025,2,0.4155,0.4155
2025-12-02T22:34:26.959291,0.024,0,0.4155,0.4155
2025-12-02T22:34:27.963708,0.023,0,0.4155,0.4155
2025-12-02T22:34:28.966625,0.023,0,0.4155,0.4155
2025-12-02T22:34:29.970815,0.024,0,0.4155,0.4155
2025-12-02T22:34:30.974820,0.025,2,0.4155,0.4155
2025-12-02T22:34:32.021473,0.025,6,0.4152,0.4152
2025-12-02T22:34:32.982699,0.027,18,0.4153,0.4153
2025-12-02T22:34:33.986072,0.026,1,0.4153,0.4153
2025-12-02T22:34:34.990160,0.026,0,0.4153,0.4153
2025-12-02T22:34:35.995668,0.027,0,0.4153,0.4153
2025-12-02T22:34:36.998890,0.028,0,0.4153,0.4153
2025-12-02T22:34:38.003251,0.028,1,0.4153,0.4153
2025-12-02T22:34:39.011588,0.029,1,0.4153,0.4153
2025-12-02T22:34:40.074158,0.031,14,0.4156,0.4156
2025-12-02T22:34:41.019609,0.037,9,0.4156,0.4156
2025-12-02T22:34:42.030228,0.039,0,0.4156,0.4156
2025-12-02T22:34:43.035075,0.039,0,0.4156,0.4156
2025-12-02T22:34:44.039429,0.039,0,0.4156,0.4156
2025-12-02T22:34:45.042541,0.036,0,0.4156,0.4156
2025-12-02T22:34:46.047611,0.028,2,0.4156,0.4156
2025-12-02T22:34:47.069641,0.025,11,0.4154,0.4154
2025-12-02T22:34:48.057431,0.026,6,0.4157,0.4157
2025-12-02T22:34:49.060819,0.026,0,0.4157,0.4157
2025-12-02T22:34:50.065074,0.028,0,0.4157,0.4157
2025-12-02T22:34:51.068631,0.029,0,0.4157,0.4157
2025-12-02T22:34:52.072128,0.029,0,0.4157,0.4157
2025-12-02T22:34:53.076094,0.028,2,0.4157,0.4157
2025-12-02T22:34:54.080376,0.027,0,0.4157,0.4157
2025-12-02T22:34:55.084850,0.026,0,0.4157,0.4157
2025-12-02T22:34:56.089346,0.026,0,0.4157,0.4157
2025-12-02T22:34:57.093740,0.025,0,0.4157,0.4157
2025-12-02T22:34:58.098176,0.023,2,0.4157,0.4157
2025-12-02T22:34:59.104660,0.023,0,0.4157,0.4157
2025-12-02T22:35:00.110807,0.025,5,0.4157,0.4157
2025-12-02T22:35:01.163086,0.027,17,0.4168,0.4168
2025-12-02T22:35:02.118008,0.031,0,0.4168,0.4168
2025-12-02T22:35:03.122345,0.035,0,0.4168,0.4168
2025-12-02T22:35:04.127671,0.035,0,0.4168,0.4168
2025-12-02T22:35:05.130368,0.033,0,0.4168,0.4168
2025-12-02T22:35:06.134873,0.03,1,0.4168,0.4168
2025-12-02T22:35:07.145823,0.028,10,0.417,0.417
2025-12-02T22:35:08.142751,0.027,9,0.4179,0.4179
2025-12-02T22:35:09.146869,0.033,0,0.4179,0.4179
2025-12-02T22:35:10.151827,0.033,0,0.4179,0.4179
2025-12-02T22:35:11.156536,0.034,0,0.4179,0.4179
2025-12-02T22:35:12.160109,0.032,0,0.4179,0.4179
2025-12-02T22:35:13.165332,0.031,2,0.4179,0.4179
2025-12-02T22:35:14.169611,0.028,14,0.4185,0.4185
2025-12-02T22:35:15.173656,0.03,7,0.4186,0.4186
2025-12-02T22:35:16.177553,0.031,0,0.4186,0.4186
2025-12-02T22:35:17.183202,0.032,0,0.4186,0.4186
2025-12-02T22:35:18.186289,0.033,0,0.4186,0.4186
2025-12-02T22:35:19.190585,0.031,0,0.4186,0.4186
2025-12-02T22:35:20.194613,0.029,2,0.4186,0.4186
2025-12-02T22:35:21.198112,0.028,0,0.4186,0.4186
2025-12-02T22:35:22.201812,0.026,0,0.4186,0.4186
2025-12-02T22:35:23.207378,0.027,0,0.4186,0.4186
2025-12-02T22:35:24.210741,0.033,0,0.4186,0.4186
2025-12-02T22:35:25.215145,0.033,2,0.4186,0.4186
2025-12-02T22:35:26.218969,0.034,0,0.4186,0.4186
2025-12-02T22:35:27.226148,0.034,4,0.4193,0.4193
2025-12-02T22:35:28.229688,0.033,15,0.4196,0.4196
2025-12-02T22:35:29.238642,0.028,0,0.4196,0.4196
2025-12-02T22:35:30.241149,0.03,0,0.4196,0.4196
2025-12-02T22:35:31.245307,0.029,0,0.4196,0.4196
2025-12-02T22:35:32.248953,0.029,0,0.4196,0.4196
2025-12-02T22:35:33.253176,0.027,2,0.4196,0.4196
2025-12-02T22:35:34.288881,0.027,9,0.4197,0.4197
2025-12-02T22:35:35.266761,0.034,12,0.4203,0.4203
2025-12-02T22:35:36.279230,0.035,0,0.4203,0.4203
2025-12-02T22:35:37.284944,0.035,0,0.4203,0.4203
2025-12-02T22:35:38.289026,0.037,0,0.4203,0.4203
2025-12-02T22:35:39.293297,0.035,0,0.4203,0.4203
2025-12-02T22:35:40.299342,0.026,2,0.4203,0.4203
2025-12-02T22:35:41.338274,0.027,11,0.4204,0.4204
2025-12-02T22:35:42.342469,0.028,12,0.4212,0.4212
2025-12-02T22:35:43.345400,0.029,0,0.4212,0.4212
2025-12-02T22:35:44.350247,0.031,0,0.4212,0.4212
2025-12-02T22:35:45.355792,0.033,0,0.4212,0.4212
2025-12-02T22:35:46.359877,0.033,0,0.4212,0.4212
2025-12-02T22:35:47.364330,0.033,2,0.4212,0.4212
2025-12-02T22:35:48.369170,0.031,0,0.4212,0.4212
2025-12-02T22:35:49.372984,0.029,0,0.4212,0.4212
2025-12-02T22:35:50.376749,0.028,0,0.4212,0.4212
2025-12-02T22:35:51.380047,0.026,0,0.4212,0.4212
2025-12-02T22:35:52.384659,0.024,2,0.4212,0.4212
2025-12-02T22:35:53.388926,0.025,0,0.4212,0.4212
2025-12-02T22:35:54.393607,0.025,0,0.4212,0.4212
2025-12-02T22:35:55.398189,0.026,0,0.4212,0.4212
2025-12-02T22:35:56.400747,0.025,0,0.4212,0.4212
2025-12-02T22:35:57.421588,0.025,16,0.4218,0.4218
2025-12-02T22:35:58.411638,0.026,7,0.422,0.422
2025-12-02T22:35:59.416115,0.025,0,0.422,0.422
2025-12-02T22:36:00.420882,0.024,0,0.422,0.422
2025-12-02T22:36:01.425451,0.026,0,0.422,0.422
2025-12-02T22:36:02.428255,0.026,0,0.422,0.422
2025-12-02T22:36:03.442125,0.025,2,0.4219,0.4219
2025-12-02T22:36:04.451710,0.028,16,0.4224,0.4224
2025-12-02T22:36:05.451710,0.031,5,0.4225,0.4225
2025-12-02T22:36:06.456439,0.031,0,0.4225,0.4225
2025-12-02T22:36:07.459445,0.031,0,0.4225,0.4225
2025-12-02T22:36:08.463284,0.031,0,0.4225,0.4225
2025-12-02T22:36:09.465352,0.029,0,0.4225,0.4225
2025-12-02T22:36:10.475008,0.026,6,0.4226,0.4226
2025-12-02T22:36:11.542377,0.027,14,0.4241,0.4241
2025-12-02T22:36:12.497490,0.03,0,0.4241,0.4241
2025-12-02T22:36:13.506860,0.032,0,0.4241,0.4241
2025-12-02T22:36:14.508524,0.034,0,0.4241,0.4241
2025-12-02T22:36:15.512137,0.034,0,0.4241,0.4241
2025-12-02T22:36:16.515981,0.036,1,0.4241,0.4241
2025-12-02T22:36:17.519651,0.032,1,0.4241,0.4241
2025-12-02T22:36:18.524012,0.034,0,0.4241,0.4241
2025-12-02T22:36:19.528035,0.032,0,0.4241,0.4241
2025-12-02T22:36:20.531015,0.033,0,0.4241,0.4241
2025-12-02T22:36:21.535587,0.029,1,0.4241,0.4241
2025-12-02T22:36:22.540240,0.035,1,0.4241,0.4241
2025-12-02T22:36:23.544377,0.034,0,0.4241,0.4241
2025-12-02T22:36:24.548479,0.035,0,0.4241,0.4241
2025-12-02T22:36:25.552076,0.036,0,0.4241,0.4241
2025-12-02T22:36:26.563883,0.036,8,0.4246,0.4246
2025-12-02T22:36:27.562540,0.033,11,0.4255,0.4255
2025-12-02T22:36:28.565049,0.031,0,0.4255,0.4255
2025-12-02T22:36:29.570055,0.03,0,0.4255,0.4255
2025-12-02T22:36:30.574768,0.028,0,0.4255,0.4255
2025-12-02T22:36:31.578727,0.028,0,0.4255,0.4255
2025-12-02T22:36:32.584912,0.025,2,0.4254,0.4254
2025-12-02T22:36:33.625603,0.028,17,0.4255,0.4255
2025-12-02T22:36:34.624224,0.036,7,0.4257,0.4257
2025-12-02T22:36:35.626621,0.037,0,0.4257,0.4257
2025-12-02T22:36:36.631599,0.038,0,0.4257,0.4257
2025-12-02T22:36:37.634504,0.04,0,0.4257,0.4257
2025-12-02T22:36:38.638996,0.038,0,0.4257,0.4257
2025-12-02T22:36:39.643256,0.028,2,0.4257,0.4257
2025-12-02T22:36:40.650669,0.027,13,0.426,0.426
2025-12-02T22:36:41.679526,0.029,9,0.426,0.426
2025-12-02T22:36:42.682875,0.028,0,0.426,0.426
2025-12-02T22:36:43.689125,0.03,0,0.426,0.426
2025-12-02T22:36:44.692073,0.032,0,0.426,0.426
2025-12-02T22:36:45.696188,0.032,0,0.426,0.426
2025-12-02T22:36:46.700978,0.03,2,0.426,0.426
2025-12-02T22:36:47.705076,0.058,0,0.426,0.426
2025-12-02T22:36:48.708671,0.056,0,0.426,0.426
2025-12-02T22:36:49.713599,0.056,0,0.426,0.426
2025-12-02T22:36:50.716829,0.056,0,0.426,0.426
2025-12-02T22:36:51.735504,0.055,2,0.426,0.426
2025-12-02T22:36:52.740906,0.032,0,0.426,0.426
2025-12-02T22:36:53.743813,0.032,0,0.426,0.426
2025-12-02T22:36:54.749310,0.032,0,0.426,0.426
2025-12-02T22:36:55.757494,0.032,1,0.4259,0.4259
2025-12-02T22:36:56.812678,0.036,18,0.4273,0.4273
2025-12-02T22:36:57.774583,0.035,4,0.4271,0.4271
2025-12-02T22:36:58.776817,0.035,0,0.4271,0.4271
2025-12-02T22:36:59.780503,0.033,0,0.4271,0.4271
2025-12-02T22:37:00.798519,0.034,0,0.4271,0.4271
2025-12-02T22:37:01.801886,0.032,0,0.4271,0.4271
2025-12-02T22:37:02.807909,0.035,2,0.4271,0.4271
2025-12-02T22:37:03.813126,0.034,0,0.427,0.427
2025-12-02T22:37:04.860173,0.037,20,0.4271,0.4271
2025-12-02T22:37:05.819264,0.041,4,0.4271,0.4271
2025-12-02T22:37:06.824332,0.04,0,0.4271,0.4271
2025-12-02T22:37:07.828102,0.032,0,0.4271,0.4271
2025-12-02T22:37:08.832198,0.033,0,0.4271,0.4271
2025-12-02T22:37:09.835930,0.031,0,0.4271,0.4271
2025-12-02T22:37:10.885999,0.027,4,0.427,0.427
2025-12-02T22:37:11.864160,0.029,18,0.4275,0.4275
2025-12-02T22:37:12.859035,0.033,4,0.4273,0.4273
2025-12-02T22:37:13.860881,0.034,0,0.4273,0.4273
2025-12-02T22:37:14.865154,0.034,0,0.4273,0.4273
2025-12-02T22:37:15.871055,0.034,0,0.4273,0.4273
2025-12-02T22:37:16.874483,0.034,0,0.4273,0.4273
2025-12-02T22:37:17.878389,0.03,2,0.4273,0.4273
2025-12-02T22:37:18.883372,0.029,0,0.4273,0.4273
2025-12-02T22:37:19.885288,0.031,0,0.4273,0.4273
2025-12-02T22:37:20.898365,0.029,0,0.4273,0.4273
2025-12-02T22:37:21.904580,0.028,0,0.4273,0.4273
2025-12-02T22:37:22.908458,0.029,2,0.4273,0.4273
2025-12-02T22:37:23.913573,0.029,0,0.4273,0.4273
2025-12-02T22:37:24.919398,0.027,0,0.4273,0.4273
2025-12-02T22:37:25.924173,0.028,0,0.4273,0.4273
2025-12-02T22:37:26.928653,0.028,0,0.4273,0.4273
2025-12-02T22:37:27.932057,0.027,2,0.4273,0.4273
2025-12-02T22:37:28.938690,0.025,0,0.4273,0.4273
2025-12-02T22:37:29.983193,0.025,15,0.4277,0.4277
2025-12-02T22:37:30.966095,0.026,1,0.4277,0.4277
2025-12-02T22:37:31.969851,0.025,0,0.4277,0.4277
2025-12-02T22:37:32.974647,0.027,0,0.4277,0.4277
2025-12-02T22:37:33.978997,0.028,0,0.4277,0.4277
2025-12-02T22:37:34.982258,0.028,0,0.4277,0.4277
2025-12-02T22:37:35.988121,0.025,7,0.4276,0.4276
2025-12-02T22:37:36.994761,0.028,19,0.4271,0.4271
2025-12-02T22:37:37.996273,0.029,0,0.4271,0.4271
2025-12-02T22:37:39.007728,0.033,0,0.4271,0.4271
2025-12-02T22:37:40.011580,0.034,0,0.4271,0.4271
2025-12-02T22:37:41.015618,0.038,0,0.4271,0.4271
2025-12-02T22:37:42.021351,0.036,2,0.4271,0.4271
2025-12-02T22:37:43.042624,0.033,4,0.427,0.427
2025-12-02T22:37:44.059509,0.03,17,0.4268,0.4268
2025-12-02T22:37:45.050811,0.033,2,0.4267,0.4267
2025-12-02T22:37:46.058441,0.032,0,0.4267,0.4267
2025-12-02T22:37:47.059748,0.032,0,0.4267,0.4267
2025-12-02T22:37:48.063679,0.032,0,0.4267,0.4267
2025-12-02T22:37:49.069010,0.029,1,0.4267,0.4267
2025-12-02T22:37:50.074006,0.029,1,0.4267,0.4267
2025-12-02T22:37:51.077631,0.028,0,0.4267,0.4267
2025-12-02T22:37:52.082385,0.028,0,0.4267,0.4267
2025-12-02T22:37:53.085954,0.03,0,0.4267,0.4267
2025-12-02T22:37:54.092389,0.032,1,0.4267,0.4267
2025-12-02T22:37:55.180462,0.033,1,0.4267,0.4267
2025-12-02T22:37:56.212592,0.033,0,0.4267,0.4267
2025-12-02T22:37:57.217385,0.032,0,0.4267,0.4267
2025-12-02T22:37:58.221744,0.032,0,0.4267,0.4267
2025-12-02T22:37:59.273214,0.031,10,0.4266,0.4266
2025-12-02T22:38:00.242748,0.029,13,0.427,0.427
2025-12-02T22:38:01.254058,0.03,0,0.427,0.427
2025-12-02T22:38:02.261904,0.032,0,0.427,0.427
2025-12-02T22:38:03.271279,0.034,0,0.427,0.427
2025-12-02T22:38:04.280250,0.034,0,0.427,0.427
2025-12-02T22:38:05.285074,0.034,2,0.427,0.427
2025-12-02T22:38:06.293249,0.035,0,0.427,0.427
2025-12-02T22:38:07.296104,0.034,0,0.427,0.427
2025-12-02T22:38:08.301071,0.033,0,0.427,0.427
2025-12-02T22:38:09.304517,0.034,0,0.427,0.427
2025-12-02T22:38:10.311654,0.033,3,0.4268,0.4268
2025-12-02T22:38:11.317221,0.031,14,0.4266,0.4266
2025-12-02T22:38:12.318752,0.031,4,0.4269,0.4269
2025-12-02T22:38:13.323038,0.03,0,0.4269,0.4269
2025-12-02T22:38:14.327022,0.03,0,0.4269,0.4269
