timestamp,prediction_latency_ms,prefetch_count,cache_hit_rate,prediction_accuracy
2025-12-02T22:01:25.810333,0.031,0,0.1705,0.1705
2025-12-02T22:01:26.814293,0.031,0,0.1705,0.1705
2025-12-02T22:01:27.818715,0.029,0,0.1705,0.1705
2025-12-02T22:01:28.822817,0.028,2,0.1705,0.1705
2025-12-02T22:01:29.827166,0.031,0,0.1705,0.1705
2025-12-02T22:01:30.831072,0.033,0,0.1705,0.1705
2025-12-02T22:01:31.836478,0.033,0,0.1705,0.1705
2025-12-02T22:01:32.843232,0.039,0,0.1705,0.1705
2025-12-02T22:01:33.849438,0.044,2,0.1705,0.1705
2025-12-02T22:01:34.854533,0.044,0,0.1705,0.1705
2025-12-02T22:01:35.858668,0.043,0,0.1705,0.1705
2025-12-02T22:01:36.861725,0.044,0,0.1705,0.1705
2025-12-02T22:01:37.867016,0.038,0,0.1705,0.1705
2025-12-02T22:01:38.870618,0.034,2,0.1705,0.1705
2025-12-02T22:01:39.875018,0.033,0,0.1705,0.1705
2025-12-02T22:01:40.892869,0.035,6,0.174,0.174
2025-12-02T22:01:41.956127,0.036,19,0.1853,0.1853
2025-12-02T22:01:42.886693,0.037,3,0.1863,0.1863
2025-12-02T22:01:43.891986,0.037,0,0.1863,0.1863
2025-12-02T22:01:44.894295,0.035,0,0.1863,0.1863
2025-12-02T22:01:45.898192,0.031,0,0.1863,0.1863
2025-12-02T22:01:46.902497,0.03,0,0.1863,0.1863
2025-12-02T22:01:47.906200,0.029,2,0.1863,0.1863
2025-12-02T22:01:48.909338,0.026,0,0.1863,0.1863
2025-12-02T22:01:49.925149,0.026,17,0.2075,0.2075
2025-12-02T22:01:50.925696,0.027,1,0.2082,0.2082
2025-12-02T22:01:51.930756,0.027,0,0.2082,0.2082
2025-12-02T22:01:52.935659,0.026,0,0.2082,0.2082
2025-12-02T22:01:53.939814,0.027,0,0.2082,0.2082
2025-12-02T22:01:54.945937,0.026,1,0.2082,0.2082
2025-12-02T22:01:55.947996,0.025,1,0.2082,0.2082
2025-12-02T22:01:56.952319,0.025,12,0.2178,0.2178
2025-12-02T22:01:57.955197,0.026,8,0.2227,0.2227
2025-12-02T22:01:58.958324,0.026,0,0.2227,0.2227
2025-12-02T22:01:59.963560,0.026,0,0.2227,0.2227
2025-12-02T22:02:00.967592,0.027,0,0.2227,0.2227
2025-12-02T22:02:01.973402,0.027,0,0.2227,0.2227
2025-12-02T22:02:02.976350,0.026,2,0.2227,0.2227
2025-12-02T22:02:03.980442,0.026,0,0.2227,0.2227
2025-12-02T22:02:04.984378,0.025,0,0.2227,0.2227
2025-12-02T22:02:05.989550,0.025,0,0.2227,0.2227
2025-12-02T22:02:06.995262,0.025,0,0.2227,0.2227
2025-12-02T22:02:07.999098,0.024,2,0.2227,0.2227
2025-12-02T22:02:09.003170,0.025,0,0.2227,0.2227
2025-12-02T22:02:10.009104,0.025,0,0.2227,0.2227
2025-12-02T22:02:11.013039,0.026,0,0.2224,0.2224
2025-12-02T22:02:12.053715,0.026,18,0.2378,0.2378
2025-12-02T22:02:13.040189,0.027,1,0.2377,0.2377
2025-12-02T22:02:14.043684,0.027,0,0.2377,0.2377
2025-12-02T22:02:15.047330,0.027,0,0.2377,0.2377
2025-12-02T22:02:16.050425,0.026,0,0.2377,0.2377
2025-12-02T22:02:17.054486,0.026,1,0.2377,0.2377
2025-12-02T22:02:18.061457,0.025,1,0.2377,0.2377
2025-12-02T22:02:19.077728,0.024,19,0.2491,0.2491
2025-12-02T22:02:20.066245,0.026,2,0.2506,0.2506
2025-12-02T22:02:21.071608,0.028,0,0.2506,0.2506
2025-12-02T22:02:22.074854,0.029,0,0.2506,0.2506
2025-12-02T22:02:23.079098,0.03,0,0.2506,0.2506
2025-12-02T22:02:24.084184,0.03,1,0.2506,0.2506
2025-12-02T22:02:25.087779,0.028,1,0.2506,0.2506
2025-12-02T22:02:26.098871,0.027,11,0.2557,0.2557
2025-12-02T22:02:27.096020,0.027,9,0.2623,0.2623
2025-12-02T22:02:28.100871,0.026,0,0.2623,0.2623
2025-12-02T22:02:29.106705,0.028,0,0.2623,0.2623
2025-12-02T22:02:30.111375,0.028,0,0.2623,0.2623
2025-12-02T22:02:31.115533,0.027,0,0.2623,0.2623
2025-12-02T22:02:32.119876,0.026,2,0.2623,0.2623
2025-12-02T22:02:33.125559,0.026,0,0.2623,0.2623
2025-12-02T22:02:34.128938,0.026,0,0.2623,0.2623
2025-12-02T22:02:35.134396,0.026,0,0.2623,0.2623
2025-12-02T22:02:36.138804,0.027,0,0.2623,0.2623
2025-12-02T22:02:37.148994,0.032,2,0.2623,0.2623
2025-12-02T22:02:38.151876,0.033,0,0.2623,0.2623
2025-12-02T22:02:39.156218,0.033,0,0.2623,0.2623
2025-12-02T22:02:40.160313,0.033,0,0.2623,0.2623
2025-12-02T22:02:41.163629,0.034,0,0.2623,0.2623
2025-12-02T22:02:42.171181,0.03,10,0.2675,0.2675
2025-12-02T22:02:43.174425,0.03,9,0.2728,0.2728
2025-12-02T22:02:44.179992,0.033,0,0.2728,0.2728
2025-12-02T22:02:45.187929,0.032,0,0.2728,0.2728
2025-12-02T22:02:46.192027,0.03,0,0.2728,0.2728
2025-12-02T22:02:47.196156,0.03,0,0.2728,0.2728
2025-12-02T22:02:48.200109,0.029,2,0.2728,0.2728
2025-12-02T22:02:49.203863,0.027,0,0.2728,0.2728
2025-12-02T22:02:50.255485,0.028,12,0.2746,0.2746
2025-12-02T22:02:51.243356,0.031,7,0.2766,0.2766
2025-12-02T22:02:52.248094,0.031,0,0.2766,0.2766
2025-12-02T22:02:53.252167,0.031,0,0.2766,0.2766
2025-12-02T22:02:54.257219,0.031,0,0.2766,0.2766
2025-12-02T22:02:55.261017,0.03,0,0.2766,0.2766
2025-12-02T22:02:56.264407,0.026,2,0.2766,0.2766
2025-12-02T22:02:57.293468,0.025,17,0.2814,0.2814
2025-12-02T22:02:58.281074,0.026,3,0.2815,0.2815
2025-12-02T22:02:59.286146,0.026,0,0.2815,0.2815
2025-12-02T22:03:00.291261,0.027,0,0.2815,0.2815
2025-12-02T22:03:01.295267,0.028,0,0.2815,0.2815
2025-12-02T22:03:02.299254,0.029,1,0.2815,0.2815
2025-12-02T22:03:03.301620,0.028,1,0.2815,0.2815
2025-12-02T22:03:04.305403,0.027,0,0.2815,0.2815
2025-12-02T22:03:05.310123,0.028,0,0.2815,0.2815
2025-12-02T22:03:06.314507,0.027,0,0.2815,0.2815
2025-12-02T22:03:07.320711,0.027,1,0.2815,0.2815
2025-12-02T22:03:08.325343,0.026,1,0.2815,0.2815
2025-12-02T22:03:09.327441,0.026,0,0.2815,0.2815
2025-12-02T22:03:10.338671,0.024,0,0.2815,0.2815
2025-12-02T22:03:11.354225,0.027,10,0.2838,0.2838
2025-12-02T22:03:12.388096,0.03,10,0.2901,0.2901
2025-12-02T22:03:13.389517,0.03,0,0.2901,0.2901
2025-12-02T22:03:14.396311,0.033,0,0.2901,0.2901
2025-12-02T22:03:15.400250,0.034,0,0.2901,0.2901
2025-12-02T22:03:16.404021,0.03,0,0.2901,0.2901
2025-12-02T22:03:17.408786,0.028,2,0.2901,0.2901
2025-12-02T22:03:18.450385,0.028,4,0.292,0.292
2025-12-02T22:03:19.418470,0.026,17,0.2991,0.2991
2025-12-02T22:03:20.420650,0.028,0,0.2991,0.2991
2025-12-02T22:03:21.425553,0.028,0,0.2991,0.2991
2025-12-02T22:03:22.429353,0.028,0,0.2991,0.2991
2025-12-02T22:03:23.433645,0.028,0,0.2991,0.2991
2025-12-02T22:03:24.442322,0.027,2,0.2991,0.2991
2025-12-02T22:03:25.451279,0.026,11,0.3041,0.3041
2025-12-02T22:03:26.447835,0.028,10,0.3063,0.3063
2025-12-02T22:03:27.451022,0.029,0,0.3063,0.3063
2025-12-02T22:03:28.457774,0.03,0,0.3063,0.3063
2025-12-02T22:03:29.462189,0.03,0,0.3063,0.3063
2025-12-02T22:03:30.466928,0.03,0,0.3063,0.3063
2025-12-02T22:03:31.471284,0.029,2,0.3063,0.3063
2025-12-02T22:03:32.475974,0.028,0,0.3063,0.3063
2025-12-02T22:03:33.480580,0.026,0,0.3063,0.3063
2025-12-02T22:03:34.485124,0.025,0,0.3063,0.3063
2025-12-02T22:03:35.488326,0.024,0,0.3063,0.3063
2025-12-02T22:03:36.494328,0.027,2,0.3063,0.3063
2025-12-02T22:03:37.497982,0.027,0,0.3063,0.3063
2025-12-02T22:03:38.502255,0.027,0,0.3063,0.3063
2025-12-02T22:03:39.505936,0.027,0,0.3063,0.3063
2025-12-02T22:03:40.513153,0.029,2,0.3059,0.3059
2025-12-02T22:03:41.517855,0.026,19,0.3136,0.3136
2025-12-02T22:03:42.518707,0.026,3,0.3145,0.3145
2025-12-02T22:03:43.524720,0.027,0,0.3145,0.3145
2025-12-02T22:03:44.528142,0.028,0,0.3145,0.3145
2025-12-02T22:03:45.532935,0.027,0,0.3145,0.3145
2025-12-02T22:03:46.536561,0.026,0,0.3145,0.3145
2025-12-02T22:03:47.543978,0.026,10,0.3174,0.3174
2025-12-02T22:03:48.545558,0.026,14,0.3228,0.3228
2025-12-02T22:03:49.549965,0.027,0,0.3228,0.3228
2025-12-02T22:03:50.553270,0.026,0,0.3228,0.3228
2025-12-02T22:03:51.557780,0.027,0,0.3228,0.3228
2025-12-02T22:03:52.560242,0.027,0,0.3228,0.3228
2025-12-02T22:03:53.563755,0.026,2,0.3228,0.3228
2025-12-02T22:03:54.591051,0.024,14,0.3284,0.3284
2025-12-02T22:03:55.571699,0.029,4,0.3301,0.3301
2025-12-02T22:03:56.577511,0.031,0,0.3301,0.3301
2025-12-02T22:03:57.586982,0.035,0,0.3301,0.3301
2025-12-02T22:03:58.592478,0.036,0,0.3301,0.3301
2025-12-02T22:03:59.596076,0.036,0,0.3301,0.3301
2025-12-02T22:04:00.599447,0.033,2,0.3301,0.3301
2025-12-02T22:04:01.603121,0.03,0,0.3301,0.3301
2025-12-02T22:04:02.606779,0.026,0,0.3301,0.3301
2025-12-02T22:04:03.611392,0.024,0,0.3301,0.3301
2025-12-02T22:04:04.615922,0.023,0,0.3301,0.3301
2025-12-02T22:04:05.619999,0.023,2,0.3301,0.3301
2025-12-02T22:04:06.624868,0.023,0,0.3301,0.3301
2025-12-02T22:04:07.629697,0.024,0,0.3301,0.3301
2025-12-02T22:04:08.763411,0.024,4,0.3314,0.3314
2025-12-02T22:04:09.702982,0.027,17,0.3389,0.3389
2025-12-02T22:04:10.672800,0.03,2,0.3394,0.3394
2025-12-02T22:04:11.676004,0.032,0,0.3394,0.3394
2025-12-02T22:04:12.678930,0.031,0,0.3394,0.3394
2025-12-02T22:04:13.683587,0.032,0,0.3394,0.3394
2025-12-02T22:04:14.687657,0.028,0,0.3394,0.3394
2025-12-02T22:04:15.708945,0.026,11,0.3414,0.3414
2025-12-02T22:04:16.697058,0.025,11,0.3436,0.3436
2025-12-02T22:04:17.701863,0.026,0,0.3436,0.3436
2025-12-02T22:04:18.707445,0.026,0,0.3436,0.3436
2025-12-02T22:04:19.713759,0.027,0,0.3436,0.3436
2025-12-02T22:04:20.718422,0.027,0,0.3436,0.3436
2025-12-02T22:04:21.723059,0.026,2,0.3436,0.3436
2025-12-02T22:04:22.730968,0.025,0,0.3436,0.3436
2025-12-02T22:04:23.735573,0.027,12,0.3448,0.3448
2025-12-02T22:04:24.738101,0.029,10,0.3479,0.3479
2025-12-02T22:04:25.743993,0.031,0,0.3479,0.3479
2025-12-02T22:04:26.746381,0.032,0,0.3479,0.3479
2025-12-02T22:04:27.750736,0.032,0,0.3479,0.3479
2025-12-02T22:04:28.754257,0.03,0,0.3479,0.3479
2025-12-02T22:04:29.758716,0.027,2,0.3479,0.3479
2025-12-02T22:04:30.764753,0.026,0,0.3479,0.3479
2025-12-02T22:04:31.769167,0.025,0,0.3479,0.3479
2025-12-02T22:04:32.775541,0.025,0,0.3479,0.3479
2025-12-02T22:04:33.779458,0.025,0,0.3479,0.3479
2025-12-02T22:04:34.785209,0.026,2,0.3479,0.3479
2025-12-02T22:04:35.788741,0.026,0,0.3479,0.3479
2025-12-02T22:04:36.793068,0.027,0,0.3479,0.3479
2025-12-02T22:04:37.797554,0.028,0,0.3479,0.3479
2025-12-02T22:04:38.801871,0.029,0,0.3479,0.3479
2025-12-02T22:04:39.816330,0.028,9,0.35,0.35
2025-12-02T22:04:40.812942,0.031,12,0.3506,0.3506
2025-12-02T22:04:41.816499,0.03,0,0.3506,0.3506
2025-12-02T22:04:42.820789,0.029,0,0.3506,0.3506
2025-12-02T22:04:43.824289,0.029,0,0.3506,0.3506
2025-12-02T22:04:44.829357,0.028,0,0.3506,0.3506
2025-12-02T22:04:45.833275,0.025,2,0.3506,0.3506
2025-12-02T22:04:46.838528,0.024,4,0.3515,0.3515
2025-12-02T22:04:47.843328,0.024,15,0.3511,0.3511
2025-12-02T22:04:48.845565,0.025,0,0.3511,0.3511
2025-12-02T22:04:49.848914,0.025,0,0.3511,0.3511
2025-12-02T22:04:50.852440,0.025,0,0.3511,0.3511
2025-12-02T22:04:51.855206,0.025,0,0.3511,0.3511
2025-12-02T22:04:52.859459,0.025,2,0.3511,0.3511
2025-12-02T22:04:53.865350,0.024,4,0.3514,0.3514
2025-12-02T22:04:54.867769,0.026,16,0.3539,0.3539
2025-12-02T22:04:55.871947,0.029,0,0.3539,0.3539
2025-12-02T22:04:56.875363,0.03,0,0.3539,0.3539
2025-12-02T22:04:57.879512,0.031,0,0.3539,0.3539
2025-12-02T22:04:58.883496,0.032,0,0.3539,0.3539
2025-12-02T22:04:59.887018,0.029,2,0.3539,0.3539
2025-12-02T22:05:00.892073,0.029,0,0.3539,0.3539
2025-12-02T22:05:01.896495,0.028,0,0.3539,0.3539
2025-12-02T22:05:02.901171,0.027,0,0.3539,0.3539
2025-12-02T22:05:03.905249,0.028,0,0.3539,0.3539
2025-12-02T22:05:04.909352,0.029,2,0.3539,0.3539
2025-12-02T22:05:05.915863,0.026,0,0.3539,0.3539
2025-12-02T22:05:06.964120,0.026,2,0.3544,0.3544
2025-12-02T22:05:07.939261,0.027,18,0.3573,0.3573
2025-12-02T22:05:08.940746,0.029,1,0.3573,0.3573
2025-12-02T22:05:09.945362,0.03,0,0.3573,0.3573
2025-12-02T22:05:10.950099,0.03,0,0.3573,0.3573
2025-12-02T22:05:11.954044,0.03,0,0.3573,0.3573
2025-12-02T22:05:12.957944,0.028,1,0.3573,0.3573
2025-12-02T22:05:13.996141,0.026,10,0.3583,0.3583
2025-12-02T22:05:14.966892,0.025,11,0.3613,0.3613
2025-12-02T22:05:15.970228,0.026,0,0.3613,0.3613
2025-12-02T22:05:16.975595,0.026,0,0.3613,0.3613
2025-12-02T22:05:17.979276,0.028,0,0.3613,0.3613
2025-12-02T22:05:18.981899,0.028,0,0.3613,0.3613
2025-12-02T22:05:19.986168,0.026,2,0.3613,0.3613
2025-12-02T22:05:21.010922,0.028,15,0.3639,0.3639
2025-12-02T22:05:21.996520,0.031,6,0.3655,0.3655
2025-12-02T22:05:23.001768,0.03,0,0.3655,0.3655
2025-12-02T22:05:24.006704,0.031,0,0.3655,0.3655
2025-12-02T22:05:25.010956,0.033,0,0.3655,0.3655
2025-12-02T22:05:26.015740,0.032,0,0.3655,0.3655
2025-12-02T22:05:27.020348,0.03,2,0.3655,0.3655
2025-12-02T22:05:28.026272,0.032,0,0.3655,0.3655
2025-12-02T22:05:29.029962,0.033,0,0.3655,0.3655
2025-12-02T22:05:30.035086,0.032,0,0.3655,0.3655
2025-12-02T22:05:31.039159,0.031,0,0.3655,0.3655
2025-12-02T22:05:32.043566,0.029,2,0.3655,0.3655
2025-12-02T22:05:33.048530,0.026,0,0.3655,0.3655
2025-12-02T22:05:34.053446,0.024,0,0.3655,0.3655
2025-12-02T22:05:35.058399,0.024,0,0.3655,0.3655
2025-12-02T22:05:36.062476,0.025,0,0.3655,0.3655
2025-12-02T22:05:37.066275,0.027,2,0.3655,0.3655
2025-12-02T22:05:38.069517,0.027,0,0.3655,0.3655
2025-12-02T22:05:39.073542,0.027,0,0.3655,0.3655
2025-12-02T22:05:40.193379,0.028,17,0.3645,0.3645
2025-12-02T22:05:41.098569,0.027,5,0.3638,0.3638
2025-12-02T22:05:42.103453,0.026,0,0.3638,0.3638
2025-12-02T22:05:43.108897,0.027,0,0.3638,0.3638
2025-12-02T22:05:44.113421,0.029,0,0.3638,0.3638
2025-12-02T22:05:45.117769,0.028,0,0.3638,0.3638
2025-12-02T22:05:46.126124,0.027,4,0.364,0.364
2025-12-02T22:05:47.128386,0.027,17,0.365,0.365
2025-12-02T22:05:48.144106,0.028,0,0.365,0.365
2025-12-02T22:05:49.148190,0.026,0,0.365,0.365
2025-12-02T22:05:50.153025,0.026,0,0.365,0.365
2025-12-02T22:05:51.158101,0.026,0,0.365,0.365
2025-12-02T22:05:52.164647,0.026,2,0.365,0.365
2025-12-02T22:05:53.185257,0.025,10,0.3654,0.3654
2025-12-02T22:05:54.178366,0.026,10,0.3653,0.3653
2025-12-02T22:05:55.182008,0.029,0,0.3653,0.3653
2025-12-02T22:05:56.186805,0.029,0,0.3653,0.3653
2025-12-02T22:05:57.193297,0.038,0,0.3653,0.3653
2025-12-02T22:05:58.196134,0.038,0,0.3653,0.3653
2025-12-02T22:05:59.200089,0.036,2,0.3653,0.3653
2025-12-02T22:06:00.204323,0.034,0,0.3653,0.3653
2025-12-02T22:06:01.207875,0.033,0,0.3653,0.3653
2025-12-02T22:06:02.212696,0.026,0,0.3653,0.3653
2025-12-02T22:06:03.216675,0.025,0,0.3653,0.3653
2025-12-02T22:06:04.221219,0.028,2,0.3653,0.3653
2025-12-02T22:06:05.225374,0.031,0,0.3653,0.3653
2025-12-02T22:06:06.229717,0.032,0,0.3653,0.3653
2025-12-02T22:06:07.234794,0.033,0,0.3653,0.3653
2025-12-02T22:06:08.238357,0.035,0,0.3653,0.3653
2025-12-02T22:06:09.240941,0.032,2,0.3653,0.3653
2025-12-02T22:06:10.249417,0.031,4,0.3656,0.3656
2025-12-02T22:06:11.335988,0.031,17,0.3667,0.3667
2025-12-02T22:06:12.254969,0.033,1,0.3668,0.3668
2025-12-02T22:06:13.259604,0.031,0,0.3668,0.3668
2025-12-02T22:06:14.264239,0.033,0,0.3668,0.3668
2025-12-02T22:06:15.267748,0.032,0,0.3668,0.3668
2025-12-02T22:06:16.273221,0.031,0,0.3668,0.3668
2025-12-02T22:06:17.293927,0.028,6,0.3665,0.3665
2025-12-02T22:06:18.285531,0.029,18,0.3672,0.3672
2025-12-02T22:06:19.286435,0.027,0,0.3672,0.3672
2025-12-02T22:06:20.290891,0.028,0,0.3672,0.3672
2025-12-02T22:06:21.298849,0.03,0,0.3672,0.3672
2025-12-02T22:06:22.298908,0.03,0,0.3672,0.3672
2025-12-02T22:06:23.303984,0.03,2,0.3672,0.3672
2025-12-02T22:06:24.309988,0.027,0,0.3671,0.3671
2025-12-02T22:06:25.368977,0.028,17,0.3686,0.3686
2025-12-02T22:06:26.316501,0.027,1,0.3682,0.3682
2025-12-02T22:06:27.321892,0.027,0,0.3682,0.3682
2025-12-02T22:06:28.325488,0.027,0,0.3682,0.3682
2025-12-02T22:06:29.332700,0.032,0,0.3682,0.3682
2025-12-02T22:06:30.334969,0.031,0,0.3682,0.3682
2025-12-02T22:06:31.341336,0.031,2,0.3682,0.3682
2025-12-02T22:06:32.348995,0.032,0,0.3682,0.3682
2025-12-02T22:06:33.351317,0.031,0,0.3682,0.3682
2025-12-02T22:06:34.355701,0.027,0,0.3682,0.3682
2025-12-02T22:06:35.361674,0.03,0,0.3682,0.3682
2025-12-02T22:06:36.367629,0.036,2,0.3682,0.3682
2025-12-02T22:06:37.369136,0.036,0,0.3682,0.3682
2025-12-02T22:06:38.371929,0.036,0,0.3682,0.3682
2025-12-02T22:06:39.390770,0.038,0,0.3682,0.3682
2025-12-02T22:06:40.433557,0.036,2,0.3685,0.3685
2025-12-02T22:06:41.399646,0.032,16,0.37,0.37
2025-12-02T22:06:42.402560,0.032,7,0.3701,0.3701
2025-12-02T22:06:43.406435,0.032,0,0.3701,0.3701
2025-12-02T22:06:44.410327,0.032,0,0.3701,0.3701
2025-12-02T22:06:45.422505,0.031,0,0.3701,0.3701
2025-12-02T22:06:46.427433,0.029,0,0.3701,0.3701
2025-12-02T22:06:47.433509,0.027,2,0.37,0.37
2025-12-02T22:06:48.438917,0.027,18,0.3725,0.3725
2025-12-02T22:06:49.440478,0.028,1,0.3728,0.3728
2025-12-02T22:06:50.445903,0.028,0,0.3728,0.3728
2025-12-02T22:06:51.449857,0.028,0,0.3728,0.3728
2025-12-02T22:06:52.453487,0.027,1,0.3728,0.3728
2025-12-02T22:06:53.458660,0.026,0,0.3728,0.3728
2025-12-02T22:06:54.511517,0.025,7,0.3737,0.3737
2025-12-02T22:06:55.468080,0.026,15,0.3756,0.3756
2025-12-02T22:06:56.472519,0.027,0,0.3756,0.3756
2025-12-02T22:06:57.478075,0.028,0,0.3756,0.3756
2025-12-02T22:06:58.482499,0.032,0,0.3756,0.3756
2025-12-02T22:06:59.486558,0.03,0,0.3756,0.3756
2025-12-02T22:07:00.490706,0.029,2,0.3756,0.3756
2025-12-02T22:07:01.495422,0.029,0,0.3756,0.3756
2025-12-02T22:07:02.501061,0.029,0,0.3756,0.3756
2025-12-02T22:07:03.505436,0.025,0,0.3756,0.3756
2025-12-02T22:07:04.510228,0.025,0,0.3756,0.3756
2025-12-02T22:07:05.514885,0.025,2,0.3756,0.3756
2025-12-02T22:07:06.519056,0.024,0,0.3756,0.3756
2025-12-02T22:07:07.524000,0.022,0,0.3756,0.3756
2025-12-02T22:07:08.590056,0.023,7,0.3771,0.3771
2025-12-02T22:07:09.534287,0.025,13,0.379,0.379
2025-12-02T22:07:10.537291,0.026,0,0.379,0.379
2025-12-02T22:07:11.541710,0.026,0,0.379,0.379
2025-12-02T22:07:12.547120,0.027,0,0.379,0.379
2025-12-02T22:07:13.549598,0.026,0,0.379,0.379
2025-12-02T22:07:14.553836,0.025,2,0.379,0.379
2025-12-02T22:07:15.665560,0.024,11,0.3811,0.3811
2025-12-02T22:07:16.572351,0.027,12,0.3824,0.3824
2025-12-02T22:07:17.578955,0.03,0,0.3824,0.3824
2025-12-02T22:07:18.583146,0.03,0,0.3824,0.3824
2025-12-02T22:07:19.587064,0.031,0,0.3824,0.3824
2025-12-02T22:07:20.592374,0.032,0,0.3824,0.3824
2025-12-02T22:07:21.596565,0.028,2,0.3824,0.3824
2025-12-02T22:07:22.603850,0.027,14,0.3852,0.3852
2025-12-02T22:07:23.605350,0.029,8,0.3862,0.3862
2025-12-02T22:07:24.612895,0.03,0,0.3862,0.3862
2025-12-02T22:07:25.616360,0.03,0,0.3862,0.3862
2025-12-02T22:07:26.620189,0.03,0,0.3862,0.3862
2025-12-02T22:07:27.625255,0.028,0,0.3862,0.3862
2025-12-02T22:07:28.628535,0.026,2,0.3862,0.3862
2025-12-02T22:07:29.632626,0.025,0,0.3862,0.3862
2025-12-02T22:07:30.636670,0.025,0,0.3862,0.3862
2025-12-02T22:07:31.640222,0.025,0,0.3862,0.3862
2025-12-02T22:07:32.644490,0.026,0,0.3862,0.3862
2025-12-02T22:07:33.649484,0.028,2,0.3862,0.3862
2025-12-02T22:07:34.654697,0.026,0,0.3862,0.3862
2025-12-02T22:07:35.660022,0.025,0,0.3862,0.3862
2025-12-02T22:07:36.692278,0.026,17,0.3885,0.3885
2025-12-02T22:07:37.670930,0.027,2,0.3894,0.3894
2025-12-02T22:07:38.676597,0.025,0,0.3894,0.3894
